"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/WinterTown/Materials/M_BalconyExtGlass01.M_BalconyExtGlass01","0","0","35","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","0","0","14","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Glass.M_Glass","0","0","35","1","0.000000","0","0"
"/Game/Test3DEnvironment/Materials/M_OcchiAlieno.M_OcchiAlieno","0","0","52","1","0.000000","0","0"
"/Game/Test3DEnvironment/Materials/M_Retro.M_Retro","0","0","5","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Arrows.M_LightStage_Arrows","0","0","4","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","0","0","23","1","0.000000","0","0"
"/Game/OldWest/Shared/Materials/MM_PP_Sharpen.MM_PP_Sharpen","0","0","5","1","0.000000","0","0"
"/Game/MonsterForSurvivalGame/Material/M_HitEnemy.M_HitEnemy","0","0","6","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","0","0","26","1","0.000000","0","0"
"/Game/JapaneseFurniture_Modern/Materials/M_unsharpmask.M_unsharpmask","0","0","5","1","0.000000","0","0"
"/Game/JapaneseFurniture_Modern/Materials/M_Generic.M_Generic","0","0","23","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Bed_Lamp_Glowing_Part.M_Bed_Lamp_Glowing_Part","0","0","23","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Bed_Lamp_3.M_Bed_Lamp_3","0","0","23","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Bed_drawer_plastic.M_Bed_drawer_plastic","0","0","23","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Bed_drawer_metall.M_Bed_drawer_metall","0","0","23","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Picture_frame.M_Picture_frame","0","0","23","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Modern_Table_bottom.M_Modern_Table_bottom","0","0","23","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Metall.M_Metall","0","0","23","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Cupboard_Metall.M_Cupboard_Metall","0","0","23","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Chrome.M_Chrome","0","0","23","1","0.000000","0","0"
"/Game/FPWeapon/Materials/BaseMaterial.BaseMaterial","0","0","35","1","0.000000","0","0"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","0","0","4","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/BlackUnlitMaterial.BlackUnlitMaterial","0","0","6","1","0.000000","0","0"
"/Engine/TemplateResources/M_Template_Master.M_Template_Master","0","0","35","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","0","0","35","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoat.M_ClearCoat","0","0","23","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ChromeBall.M_ChromeBall","0","0","35","1","0.000000","0","0"
"/Engine/VREditor/UI/KeyMaterial.KeyMaterial","0","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","0","35","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","0","35","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","0","35","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","0","28","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","0","50","2","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","0","7","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.M_ClearCoatBlack","0","0","23","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","0","0","11","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","0","5","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","87","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","0","127","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","685","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","62","6","0.000000","0","5"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","0","11","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","31","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","0","0","35","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","0","0","11","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","0","56","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","0","0","11","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","0","11","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","0","0","74","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","0","17","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","0","0","23","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","5","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","45","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","4","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","0","8","2","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","0","0","23","1","0.000000","0","0"
"/Game/Test3DEnvironment/Materials/M_Terrain.M_Terrain","0","67","285","5","0.000000","67","268"
"","0","1","0","1","0.000000","7","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","100","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","0","14","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","0","0","14","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","0","23","1","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","0","12","1","0.000000","0","0"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","0","0","22","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","0","0","35","1","0.000000","0","0"
"/Engine/EditorResources/FieldNodes/_Resources/M_FieldRadiusPreview.M_FieldRadiusPreview","0","0","20","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_Snow.M_Snow","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_Bricks02.M_Bricks02","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_Bricks04.M_Bricks04","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_Bricks03.M_Bricks03","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_RoofTiles01.M_RoofTiles01","0","0","27","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_RoofStep02.M_RoofStep02","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_Branch01.M_Branch01","0","0","88","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_Bricks01.M_Bricks01","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_brake01.M_brake01","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_Boards04.M_Boards04","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_Boards03.M_Boards03","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_Boards01.M_Boards01","0","0","46","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_Bench03.M_Bench03","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_Bench02.M_Bench02","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_Bench01.M_Bench01","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_bark09.M_bark09","0","0","46","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_bark06.M_bark06","0","0","46","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_bark10.M_bark10","0","0","46","1","0.000000","0","0"
"/Game/WinterTown/Materials/FurnitureMaterials/M_Bed02.M_Bed02","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/FurnitureMaterials/M_Bed01.M_Bed01","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_Boards02.M_Boards02","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_bark02.M_bark02","0","0","46","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_bark11.M_bark11","0","0","14","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_GlassBalcony01.M_GlassBalcony01","0","0","27","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_BalconyRightDoor.M_BalconyRightDoor","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_BalconyLeftDoor.M_BalconyLeftDoor","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_BalconyExteriorRods01.M_BalconyExteriorRods01","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_BalconyExteriorRods03.M_BalconyExteriorRods03","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_BalconyExteriorRods02.M_BalconyExteriorRods02","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_BalconyExteriorFrame02.M_BalconyExteriorFrame02","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_BalconyExteriorFrame01.M_BalconyExteriorFrame01","0","0","23","1","0.000000","0","0"
"/Game/FPWeapon/Materials/M_FPGun.M_FPGun","0","0","58","1","0.000000","0","0"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","128","6","0.000000","0","0"
"/Game/WinterTown/Materials/M_BalconyExterior04.M_BalconyExterior04","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_BalconyExterior03.M_BalconyExterior03","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_BalconyExterior02.M_BalconyExterior02","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_BalconyExterior06.M_BalconyExterior06","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_BalconyExterior05.M_BalconyExterior05","0","0","23","1","0.000000","0","0"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/MI_BalconyExterior02.MI_BalconyExterior02","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_BalconyExterior01.M_BalconyExterior01","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_AsphaltBroken.M_AsphaltBroken","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_Antenna01.M_Antenna01","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_AirConditioner.M_AirConditioner","0","0","27","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_WindowWideGlass02Lit.M_WindowWideGlass02Lit","0","0","27","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_WindowWideGlass01.M_WindowWideGlass01","0","0","27","1","0.000000","0","0"
"/Game/WinterTown/Particles/M_SnowFlakes03.M_SnowFlakes03","0","0","56","1","0.000000","0","0"
"/Game/WinterTown/Particles/M_SnowFlakes02.M_SnowFlakes02","0","0","56","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_ACFanOFF.M_ACFanOFF","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_ACFan.M_ACFan","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_WindowGlass02Lit.M_WindowGlass02Lit","0","0","27","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_WindowGlass02.M_WindowGlass02","0","0","27","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_WindowGlass01.M_WindowGlass01","0","0","27","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_WindowSmall02.M_WindowSmall02","0","0","27","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_WindowSmall01.M_WindowSmall01","0","0","27","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_WindowGlass03Hall.M_WindowGlass03Hall","0","0","35","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_GlassHallWindow.M_GlassHallWindow","0","0","27","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_Window01.M_Window01","0","0","27","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_HallWindowFrame02.M_HallWindowFrame02","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_Window02.M_Window02","0","0","27","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_WindowGrid01.M_WindowGrid01","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_WindowGlass03Wide.M_WindowGlass03Wide","0","0","35","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_WindowGlass03.M_WindowGlass03","0","0","35","1","0.000000","0","0"
"/Game/FirstPersonArms/Character/Materials/M_Mannequin.M_Mannequin","0","0","60","2","0.000000","0","30"
"/Game/WinterTown/Materials/FurnitureMaterials/M_RiverWater01.M_RiverWater01","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_Wallpaper04.M_Wallpaper04","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_Wallpaper03.M_Wallpaper03","0","0","23","1","0.000000","0","0"
"/Game/FantasyInterior01/Materials/M_WhiteMat.M_WhiteMat","0","0","14","1","0.000000","0","0"
"/Game/WinterTown/Particles/M_Steam.M_Steam","0","0","11","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_SpruceLOD.M_SpruceLOD","0","0","88","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_SewerHatchBase.M_SewerHatchBase","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_SewerHatch01.M_SewerHatch01","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_SatDish03.M_SatDish03","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_SatDish01.M_SatDish01","0","0","46","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_SatDish02.M_SatDish02","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_RooftopAttic01.M_RooftopAttic01","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_RooftopAttic02.M_RooftopAttic02","0","0","27","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_WallHall02.M_WallHall02","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_WallHall.M_WallHall","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_Wallpaper02.M_Wallpaper02","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_Wallpaper01.M_Wallpaper01","0","0","23","1","0.000000","0","0"
"/Game/FantasyInterior01/Materials/M_LightColor_Mat.M_LightColor_Mat","0","0","45","1","0.000000","0","0"
"/Game/FantasyInterior01/Materials/M_Gradient_Mat.M_Gradient_Mat","0","0","29","1","0.000000","0","0"
"/Game/FantasyInterior01/Materials/M_Spiderwebs_01.M_Spiderwebs_01","0","0","7","1","0.000000","0","0"
"/Game/FantasyInterior01/Materials/M_Asset_Glass.M_Asset_Glass","0","0","37","1","0.000000","0","74"
"/Game/WinterTown/Particles/M_SnowFlakes01.M_SnowFlakes01","0","0","56","1","0.000000","0","0"
"/Game/Test3DEnvironment/Materials/M_OpaqueLitWorldPositionOffset.M_OpaqueLitWorldPositionOffset","0","0","26","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_PanelWallYellow.M_PanelWallYellow","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_PanelWallTiles.M_PanelWallTiles","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_WallHall03.M_WallHall03","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_HallWindowFrame01.M_HallWindowFrame01","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_WallHallPaint01.M_WallHallPaint01","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_TireSnowy02.M_TireSnowy02","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_TireSnowy01.M_TireSnowy01","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_TireClean.M_TireClean","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_Pipe3m02.M_Pipe3m02","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_Pipe3m02Snowy.M_Pipe3m02Snowy","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_Pipe3m01.M_Pipe3m01","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_Pipe3m01Snowy.M_Pipe3m01Snowy","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/FurnitureMaterials/M_Table03.M_Table03","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/FurnitureMaterials/M_Table02.M_Table02","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/FurnitureMaterials/M_Table01.M_Table01","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_RooftopAttic02Clean.M_RooftopAttic02Clean","0","0","27","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_RoofStepRight01.M_RoofStepRight01","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_RoofStepMiddle01.M_RoofStepMiddle01","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_RoofStepLeft.M_RoofStepLeft","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_RoofHedge02.M_RoofHedge02","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_RoofHedge01.M_RoofHedge01","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_Road01Snowy.M_Road01Snowy","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_Road02.M_Road02","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_Road01Cleaner.M_Road01Cleaner","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/FurnitureMaterials/M_RadiatorPipe02.M_RadiatorPipe02","0","0","23","1","0.000000","0","0"
"/Game/WinterTown/Materials/FurnitureMaterials/M_RadiatorPiece02.M_RadiatorPiece02","0","0","23","1","0.000000","0","0"
